sales_id,date_sk,store_sk,product_sk,customer_sk,promotion_sk,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_method
410,5,1,8,4,1,1,7.5,7.5,0.75,6.75,Card
411,5,1,10,14,1,1,450.52,450.52,45.05,405.47,Card
412,5,4,6,20,,1,177.57,177.57,0.0,177.57,Card
413,5,2,5,13,,1,306.08,306.08,0.0,306.08,Card
414,5,3,8,40,1,2,7.53,15.06,1.51,13.55,Digital Wallet
415,5,4,10,16,,1,456.49,456.49,0.0,456.49,Digital Wallet
416,5,3,9,24,1,1,9.29,9.29,0.93,8.36,Card
417,5,1,8,8,1,2,7.37,14.74,1.47,13.27,Cash
418,5,2,10,19,,1,431.62,431.62,0.0,431.62,Cash
419,5,4,2,20,,1,3.27,3.27,0.0,3.27,Card
420,5,4,3,40,1,1,2.84,2.84,0.28,2.56,Card
421,5,2,3,36,1,1,3.03,3.03,0.3,2.73,Card
422,5,2,10,11,,1,443.99,443.99,0.0,443.99,Digital Wallet
423,5,5,6,10,,1,174.83,174.83,0.0,174.83,Card
424,5,1,6,31,1,1,179.06,179.06,17.91,161.15,Digital Wallet
425,5,2,4,34,1,3,5.54,16.62,1.66,14.96,Card
426,5,5,10,9,,1,452.31,452.31,0.0,452.31,Card
427,5,5,7,16,,4,24.84,99.36,0.0,99.36,Card
428,5,5,10,37,,1,451.17,451.17,0.0,451.17,Cash
429,5,4,7,31,,4,25.11,100.44,0.0,100.44,Card
430,5,5,8,8,,2,7.46,14.92,0.0,14.92,Digital Wallet
431,5,4,8,31,,3,7.51,22.53,0.0,22.53,Card
432,5,4,1,20,1,1,2.41,2.41,0.24,2.17,Card
433,5,5,2,8,1,1,3.13,3.13,0.31,2.82,Digital Wallet
434,5,5,6,25,,1,176.61,176.61,0.0,176.61,Cash
435,5,2,7,30,,4,25.06,100.24,0.0,100.24,Digital Wallet
436,5,2,9,23,,5,8.61,43.05,0.0,43.05,Card
437,5,4,9,14,1,3,8.76,26.28,2.63,23.65,Card
438,5,1,3,29,,4,3.02,12.08,0.0,12.08,Card
439,5,1,4,11,,1,5.62,5.62,0.0,5.62,Card
440,5,4,10,37,,1,464.29,464.29,0.0,464.29,Cash
441,5,2,10,36,,1,457.9,457.9,0.0,457.9,Gift Card
442,5,2,3,40,,2,3.05,6.1,0.0,6.1,Card
443,5,4,3,16,,1,2.96,2.96,0.0,2.96,Card
444,5,5,6,34,1,1,176.71,176.71,17.67,159.04,Card
445,5,2,10,20,,1,453.19,453.19,0.0,453.19,Digital Wallet
446,5,2,10,15,,1,462.66,462.66,0.0,462.66,Digital Wallet
447,5,4,5,34,,1,296.71,296.71,0.0,296.71,Card
448,5,1,6,2,1,1,182.42,182.42,18.24,164.18,Card
449,5,1,10,22,1,1,448.49,448.49,44.85,403.64,Cash
450,5,2,4,15,1,1,5.35,5.35,0.54,4.81,Card
451,5,1,1,23,1,6,2.51,15.059999999999999,1.51,13.55,Card
452,5,5,2,38,,1,3.22,3.22,0.0,3.22,Cash
453,5,4,8,11,1,1,7.53,7.53,0.75,6.78,Digital Wallet
454,5,4,10,9,1,1,437.85,437.85,43.79,394.06,Cash
455,5,2,1,25,,2,2.42,4.84,0.0,4.84,Card
456,5,5,9,22,,2,9.11,18.22,0.0,18.22,Card
457,5,2,2,38,,3,3.27,9.81,0.0,9.81,Card
458,5,1,3,35,,1,2.96,2.96,0.0,2.96,Card
459,6,5,4,6,,1,5.5,5.5,0.0,5.5,Card
460,6,4,2,19,,1,3.22,3.22,0.0,3.22,Cash
461,6,4,8,32,,1,7.39,7.39,0.0,7.39,Digital Wallet
462,6,3,4,13,1,2,5.29,10.58,1.06,9.52,Card
463,6,3,1,16,,1,2.43,2.43,0.0,2.43,Card
464,6,3,3,39,,4,2.97,11.88,0.0,11.88,Card
465,6,2,4,5,,3,5.52,16.56,0.0,16.56,Card
466,6,2,7,37,,3,24.8,74.4,0.0,74.4,Cash
467,6,4,4,17,1,4,5.64,22.56,2.26,20.3,Gift Card
468,6,3,10,12,,1,444.74,444.74,0.0,444.74,Cash
469,6,1,4,9,,1,5.41,5.41,0.0,5.41,Card
470,6,4,2,25,1,4,3.12,12.48,1.25,11.23,Card
471,6,2,1,11,,1,2.47,2.47,0.0,2.47,Digital Wallet
472,6,2,10,11,,1,444.44,444.44,0.0,444.44,Card
473,6,3,1,26,,3,2.44,7.32,0.0,7.32,Card
474,6,2,3,27,,2,3.07,6.14,0.0,6.14,Card
475,6,4,6,17,1,1,176.49,176.49,17.65,158.84,Card
476,6,2,2,28,,1,3.12,3.12,0.0,3.12,Card
477,6,2,8,37,1,3,7.39,22.169999999999998,2.22,19.95,Digital Wallet
478,6,5,2,6,1,2,3.15,6.3,0.63,5.67,Digital Wallet
479,6,5,4,34,,1,5.55,5.55,0.0,5.55,Card
480,6,3,5,6,,1,297.05,297.05,0.0,297.05,Cash
481,6,4,8,4,,1,7.51,7.51,0.0,7.51,Card
482,6,4,3,34,,1,2.97,2.97,0.0,2.97,Card
483,6,4,10,30,,1,460.14,460.14,0.0,460.14,Cash
484,6,5,9,10,,2,8.86,17.72,0.0,17.72,Card
485,6,5,6,24,,1,179.8,179.8,0.0,179.8,Card
486,6,2,3,17,,3,3.07,9.209999999999999,0.0,9.21,Card
487,6,4,2,26,1,1,3.13,3.13,0.31,2.82,Card
488,6,2,3,13,,2,2.97,5.94,0.0,5.94,Card
489,6,1,10,27,,1,441.4,441.4,0.0,441.4,Digital Wallet
490,6,1,6,9,,1,183.47,183.47,0.0,183.47,Digital Wallet
491,6,4,7,2,,2,25.49,50.98,0.0,50.98,Card
492,6,4,8,20,1,2,7.3,14.6,1.46,13.14,Cash
493,6,2,10,12,,1,450.2,450.2,0.0,450.2,Cash
494,6,5,10,25,1,1,447.81,447.81,44.78,403.03,Digital Wallet
495,6,4,10,3,1,1,456.56,456.56,45.66,410.9,Digital Wallet
496,6,5,8,14,,1,7.37,7.37,0.0,7.37,Digital Wallet
497,6,5,4,32,1,4,5.52,22.08,2.21,19.87,Card
498,6,3,1,31,1,2,2.53,5.06,0.51,4.55,Digital Wallet
499,6,5,10,35,,1,450.11,450.11,0.0,450.11,Card
500,6,2,8,27,1,1,7.63,7.63,0.76,6.87,Card
501,6,3,10,24,1,1,441.85,441.85,44.19,397.66,Digital Wallet
502,6,3,10,1,,1,447.35,447.35,0.0,447.35,Cash
503,6,5,8,33,,1,7.75,7.75,0.0,7.75,Cash
504,6,4,6,19,,1,181.52,181.52,0.0,181.52,Cash
505,6,5,8,22,,2,7.38,14.76,0.0,14.76,Card
506,6,3,6,13,,1,176.42,176.42,0.0,176.42,Card
507,6,3,10,12,1,1,442.26,442.26,44.23,398.03,Card
508,6,3,1,19,,2,2.49,4.98,0.0,4.98,Digital Wallet
509,6,3,2,7,1,2,3.22,6.44,0.64,5.8,Digital Wallet
510,6,5,4,13,1,3,5.69,17.07,1.71,15.36,Cash
511,6,2,5,23,,1,295.09,295.09,0.0,295.09,Card
512,6,1,1,19,1,1,2.54,2.54,0.25,2.29,Card
513,6,4,10,16,,1,447.78,447.78,0.0,447.78,Card
514,6,3,8,38,1,3,7.65,22.950000000000003,2.3,20.65,Card
515,6,1,8,38,,2,7.46,14.92,0.0,14.92,Cash
516,6,4,8,30,1,1,7.5,7.5,0.75,6.75,Card
517,7,3,8,14,,1,7.51,7.51,0.0,7.51,Card
518,7,5,2,26,1,2,3.26,6.52,0.65,5.87,Cash
519,7,4,10,18,,1,440.33,440.33,0.0,440.33,Card
520,7,2,10,6,,1,443.51,443.51,0.0,443.51,Card
521,7,3,7,31,1,1,25.25,25.25,2.53,22.72,Digital Wallet
522,7,4,10,33,,1,460.51,460.51,0.0,460.51,Card
523,7,2,8,18,,3,7.4,22.200000000000003,0.0,22.2,Digital Wallet
524,7,2,3,34,,5,2.99,14.950000000000001,0.0,14.95,Digital Wallet
525,7,4,5,9,1,1,301.98,301.98,30.2,271.78,Digital Wallet
526,7,3,8,15,1,1,7.57,7.57,0.76,6.81,Cash
527,7,5,5,6,,1,305.16,305.16,0.0,305.16,Digital Wallet
528,7,2,2,4,1,1,3.17,3.17,0.32,2.85,Card
529,7,5,10,9,1,1,453.91,453.91,45.39,408.52,Card
530,7,2,3,24,,2,2.99,5.98,0.0,5.98,Card
531,7,1,1,12,,4,2.5,10.0,0.0,10.0,Card
532,7,5,2,28,1,1,3.17,3.17,0.32,2.85,Cash
533,7,3,4,32,1,2,5.38,10.76,1.08,9.68,Digital Wallet
534,7,5,3,25,,1,2.96,2.96,0.0,2.96,Card
535,7,2,7,12,,1,24.54,24.54,0.0,24.54,Gift Card
536,7,5,8,14,,2,7.29,14.58,0.0,14.58,Digital Wallet
537,7,3,4,28,,5,5.4,27.0,0.0,27.0,Card
538,7,5,8,22,,1,7.55,7.55,0.0,7.55,Card
539,7,4,9,22,,4,8.95,35.8,0.0,35.8,Card
540,7,3,4,15,,1,5.72,5.72,0.0,5.72,Card
541,7,2,1,40,1,1,2.49,2.49,0.25,2.24,Cash
542,7,1,9,26,,1,8.97,8.97,0.0,8.97,Card
543,7,5,1,28,,2,2.4,4.8,0.0,4.8,Card
544,7,2,10,35,1,1,448.71,448.71,44.87,403.84,Card
545,7,1,5,24,1,1,304.73,304.73,30.47,274.26,Card
546,7,4,2,34,,5,3.19,15.95,0.0,15.95,Card
547,7,2,3,40,,1,3.12,3.12,0.0,3.12,Cash
548,7,3,2,10,1,1,3.27,3.27,0.33,2.94,Card
549,7,1,8,4,,4,7.84,31.36,0.0,31.36,Cash
550,7,5,1,10,,1,2.42,2.42,0.0,2.42,Card
551,7,1,2,11,,1,3.19,3.19,0.0,3.19,Card
552,7,1,9,2,1,4,9.2,36.8,3.68,33.12,Card
553,7,5,9,25,,1,8.98,8.98,0.0,8.98,Cash
554,7,3,4,18,,1,5.54,5.54,0.0,5.54,Card
555,7,4,3,16,,4,3.01,12.04,0.0,12.04,Card
556,7,1,1,40,,1,2.44,2.44,0.0,2.44,Card
557,7,1,4,13,1,4,5.44,21.76,2.18,19.58,Cash
558,7,3,7,34,1,1,25.43,25.43,2.54,22.89,Card
559,7,3,10,21,,1,439.17,439.17,0.0,439.17,Digital Wallet
560,7,3,10,1,,1,455.79,455.79,0.0,455.79,Card
561,7,4,8,3,,1,7.46,7.46,0.0,7.46,Card
562,7,1,10,33,1,1,465.22,465.22,46.52,418.7,Cash
563,7,1,4,17,,4,5.54,22.16,0.0,22.16,Card
564,7,1,4,23,1,2,5.59,11.18,1.12,10.06,Card
565,7,2,8,8,,3,7.5,22.5,0.0,22.5,Digital Wallet
566,7,5,10,15,1,1,452.12,452.12,45.21,406.91,Card
567,7,2,2,7,,3,3.2,9.600000000000001,0.0,9.6,Card
568,7,5,5,22,1,1,295.64,295.64,29.56,266.08,Digital Wallet
569,7,2,8,17,,1,7.52,7.52,0.0,7.52,Card
570,7,1,6,20,1,1,180.94,180.94,18.09,162.85,Card
571,7,5,3,5,1,1,3.03,3.03,0.3,2.73,Digital Wallet
572,8,1,9,1,,2,9.51,19.02,0.0,19.02,Card
573,8,3,5,32,,1,293.17,293.17,0.0,293.17,Cash
574,8,4,10,16,,1,455.96,455.96,0.0,455.96,Card
575,8,2,3,13,,1,3.09,3.09,0.0,3.09,Cash
576,8,5,7,15,,2,24.82,49.64,0.0,49.64,Card
577,8,4,10,18,,1,451.23,451.23,0.0,451.23,Gift Card
578,8,4,10,29,,1,434.4,434.4,0.0,434.4,Cash
579,8,1,1,12,,1,2.42,2.42,0.0,2.42,Card
580,8,1,4,35,,3,5.51,16.53,0.0,16.53,Cash
581,8,2,2,31,,3,3.25,9.75,0.0,9.75,Digital Wallet
582,8,3,8,19,,1,7.56,7.56,0.0,7.56,Cash
583,8,1,10,29,,1,464.35,464.35,0.0,464.35,Card
584,8,3,10,40,,1,447.48,447.48,0.0,447.48,Card
585,8,4,9,10,,1,9.01,9.01,0.0,9.01,Digital Wallet
586,8,5,5,14,,1,313.89,313.89,0.0,313.89,Card
587,8,3,9,17,,4,8.84,35.36,0.0,35.36,Card
588,8,5,3,23,,3,3.0,9.0,0.0,9.0,Card
589,8,5,10,27,,1,445.41,445.41,0.0,445.41,Gift Card
590,8,5,4,15,,3,5.52,16.56,0.0,16.56,Cash
591,8,2,8,18,,6,7.57,45.42,0.0,45.42,Card
592,8,1,3,12,,3,3.1,9.3,0.0,9.3,Card
593,8,3,10,2,,1,451.99,451.99,0.0,451.99,Card
594,8,1,8,22,,1,7.14,7.14,0.0,7.14,Card
595,8,3,1,37,,1,2.5,2.5,0.0,2.5,Card
596,8,1,2,37,,2,3.1,6.2,0.0,6.2,Digital Wallet
597,8,4,10,30,,1,454.95,454.95,0.0,454.95,Card
598,8,5,8,17,,1,7.37,7.37,0.0,7.37,Digital Wallet
599,8,2,3,14,,4,2.98,11.92,0.0,11.92,Card
600,8,3,2,26,,3,3.08,9.24,0.0,9.24,Card
601,8,2,10,19,,1,462.59,462.59,0.0,462.59,Digital Wallet
602,8,3,6,26,,1,180.42,180.42,0.0,180.42,Card
603,8,4,9,7,,2,8.93,17.86,0.0,17.86,Card
604,8,2,8,39,,2,7.73,15.46,0.0,15.46,Cash
605,8,3,2,14,,2,3.13,6.26,0.0,6.26,Digital Wallet
606,8,4,7,14,,1,23.7,23.7,0.0,23.7,Card
607,8,4,6,40,,1,181.69,181.69,0.0,181.69,Digital Wallet
608,8,4,9,20,,6,8.78,52.67999999999999,0.0,52.68,Cash
609,8,5,10,22,,1,434.94,434.94,0.0,434.94,Card
610,8,3,4,27,,1,5.6,5.6,0.0,5.6,Card
611,8,5,3,3,,1,3.12,3.12,0.0,3.12,Card
612,8,1,7,8,,3,25.28,75.84,0.0,75.84,Card
613,8,2,10,34,,1,445.7,445.7,0.0,445.7,Card
614,8,4,1,13,,4,2.45,9.8,0.0,9.8,Card
615,8,2,8,8,,2,7.41,14.82,0.0,14.82,Card
616,8,4,7,10,,3,24.25,72.75,0.0,72.75,Card
617,8,2,3,21,,1,2.98,2.98,0.0,2.98,Card
618,8,2,9,22,,2,9.14,18.28,0.0,18.28,Card
619,8,2,1,10,,2,2.47,4.94,0.0,4.94,Card
620,8,2,1,32,,1,2.4,2.4,0.0,2.4,Card
621,8,1,9,32,,4,9.26,37.04,0.0,37.04,Card
622,8,1,10,18,,1,441.92,441.92,0.0,441.92,Card
623,8,5,1,35,,3,2.53,7.59,0.0,7.59,Card
624,8,4,10,2,,1,451.44,451.44,0.0,451.44,Digital Wallet
625,8,4,7,13,,2,24.41,48.82,0.0,48.82,Cash
626,8,1,2,34,,1,3.01,3.01,0.0,3.01,Card
627,8,1,7,26,,2,25.09,50.18,0.0,50.18,Card
628,8,4,10,28,,1,459.28,459.28,0.0,459.28,Card
629,8,5,8,2,,1,7.65,7.65,0.0,7.65,Card
630,8,4,10,15,,1,446.11,446.11,0.0,446.11,Digital Wallet
631,8,5,3,13,,1,2.99,2.99,0.0,2.99,Cash
632,8,4,8,15,,2,7.67,15.34,0.0,15.34,Card
633,8,2,10,23,,1,445.74,445.74,0.0,445.74,Card
634,8,3,10,13,,1,430.97,430.97,0.0,430.97,Card
635,8,5,10,40,,1,445.73,445.73,0.0,445.73,Card
636,8,4,5,33,,1,299.3,299.3,0.0,299.3,Card
637,8,4,5,28,,1,297.92,297.92,0.0,297.92,Digital Wallet
638,9,2,6,33,,1,179.58,179.58,0.0,179.58,Card
639,9,1,9,10,,1,8.85,8.85,0.0,8.85,Card
640,9,3,3,4,,1,2.93,2.93,0.0,2.93,Card
641,9,4,3,37,,2,3.06,6.12,0.0,6.12,Card
642,9,1,2,15,,2,3.14,6.28,0.0,6.28,Card
643,9,1,2,26,,1,3.3,3.3,0.0,3.3,Card
644,9,4,9,9,,3,9.13,27.39,0.0,27.39,Cash
645,9,3,7,24,,2,24.77,49.54,0.0,49.54,Digital Wallet
646,9,4,6,3,,1,185.2,185.2,0.0,185.2,Cash
647,9,2,10,12,,1,429.26,429.26,0.0,429.26,Digital Wallet
648,9,2,10,20,,1,460.85,460.85,0.0,460.85,Card
649,9,4,4,21,,2,5.39,10.78,0.0,10.78,Card
650,9,4,9,19,,1,8.88,8.88,0.0,8.88,Card
651,9,4,5,2,,1,291.05,291.05,0.0,291.05,Digital Wallet
652,9,2,3,27,,1,2.99,2.99,0.0,2.99,Card
653,9,4,10,14,,1,448.12,448.12,0.0,448.12,Cash
654,9,3,1,36,,1,2.43,2.43,0.0,2.43,Cash
655,9,5,9,36,,4,9.11,36.44,0.0,36.44,Digital Wallet
656,9,4,6,25,,1,179.65,179.65,0.0,179.65,Digital Wallet
657,9,5,8,6,,5,7.74,38.7,0.0,38.7,Card
658,9,5,3,34,,3,2.97,8.91,0.0,8.91,Card
659,9,1,1,2,,6,2.59,15.54,0.0,15.54,Cash
660,9,5,10,7,,1,452.14,452.14,0.0,452.14,Card
661,9,4,2,4,,4,3.31,13.24,0.0,13.24,Card
662,9,1,8,18,,2,7.55,15.1,0.0,15.1,Card
663,9,4,3,28,,3,2.95,8.850000000000001,0.0,8.85,Card
664,9,1,3,32,,4,3.03,12.12,0.0,12.12,Digital Wallet
665,9,1,8,8,,3,7.15,21.450000000000003,0.0,21.45,Digital Wallet
666,9,3,10,5,,1,440.9,440.9,0.0,440.9,Card
667,9,4,10,25,,1,444.12,444.12,0.0,444.12,Card
668,9,5,1,4,,1,2.45,2.45,0.0,2.45,Cash
669,9,4,10,38,,1,449.76,449.76,0.0,449.76,Cash
670,9,4,10,4,,1,463.32,463.32,0.0,463.32,Card
671,9,1,9,39,,1,9.26,9.26,0.0,9.26,Card
672,9,4,8,6,,2,7.58,15.16,0.0,15.16,Card
673,9,2,2,12,,1,3.22,3.22,0.0,3.22,Card
674,9,1,3,19,,2,2.97,5.94,0.0,5.94,Card
675,9,4,10,35,,1,443.34,443.34,0.0,443.34,Card
676,9,3,3,25,,5,3.03,15.149999999999999,0.0,15.15,Card
677,9,1,10,13,,1,433.54,433.54,0.0,433.54,Cash
678,9,2,6,3,,1,175.72,175.72,0.0,175.72,Card
679,9,2,10,5,,1,455.12,455.12,0.0,455.12,Cash
680,9,2,2,40,,2,3.12,6.24,0.0,6.24,Card
681,9,2,8,7,,1,7.42,7.42,0.0,7.42,Card
682,9,5,7,2,,1,25.86,25.86,0.0,25.86,Cash
683,9,2,3,25,,2,2.96,5.92,0.0,5.92,Cash
684,9,2,10,20,,1,441.24,441.24,0.0,441.24,Card
685,9,4,1,8,,3,2.49,7.470000000000001,0.0,7.47,Card
686,9,3,4,10,,1,5.45,5.45,0.0,5.45,Gift Card
687,9,1,2,38,,1,3.04,3.04,0.0,3.04,Card
688,9,4,10,20,,1,467.34,467.34,0.0,467.34,Cash
689,9,3,4,27,,1,5.62,5.62,0.0,5.62,Digital Wallet
690,9,2,7,19,,2,24.78,49.56,0.0,49.56,Card
691,9,4,6,29,,1,182.87,182.87,0.0,182.87,Digital Wallet
692,9,2,1,11,,4,2.54,10.16,0.0,10.16,Cash
693,9,3,6,3,,1,178.41,178.41,0.0,178.41,Card
694,9,5,6,5,,1,178.58,178.58,0.0,178.58,Digital Wallet
695,9,2,6,31,,1,174.03,174.03,0.0,174.03,Card
696,9,1,4,3,,2,5.6,11.2,0.0,11.2,Cash
697,9,4,1,5,,1,2.47,2.47,0.0,2.47,Card
698,9,4,9,13,,2,9.01,18.02,0.0,18.02,Cash
699,9,2,3,38,,3,2.98,8.94,0.0,8.94,Card
700,9,1,2,26,,3,3.27,9.81,0.0,9.81,Card
701,9,1,10,16,,1,440.13,440.13,0.0,440.13,Card
702,9,5,4,9,,3,5.5,16.5,0.0,16.5,Card
703,9,4,8,23,,3,7.33,21.990000000000002,0.0,21.99,Cash
704,9,3,10,10,,1,458.83,458.83,0.0,458.83,Card
705,9,1,2,3,,3,3.26,9.78,0.0,9.78,Cash
706,9,4,10,20,,1,453.97,453.97,0.0,453.97,Cash
707,9,1,6,30,,1,181.26,181.26,0.0,181.26,Cash
708,9,4,1,13,,1,2.46,2.46,0.0,2.46,Cash
709,9,4,3,40,,1,2.95,2.95,0.0,2.95,Cash
710,9,3,10,26,,1,444.88,444.88,0.0,444.88,Card
711,9,3,10,13,,1,440.39,440.39,0.0,440.39,Card
712,9,3,6,12,,1,174.16,174.16,0.0,174.16,Card
713,9,2,3,15,,1,3.0,3.0,0.0,3.0,Cash
714,9,4,7,35,,1,24.24,24.24,0.0,24.24,Card
715,9,1,7,19,,1,25.16,25.16,0.0,25.16,Card
716,9,5,7,4,,4,24.54,98.16,0.0,98.16,Cash
717,9,4,8,39,,1,7.45,7.45,0.0,7.45,Card
718,9,3,10,14,,1,437.88,437.88,0.0,437.88,Card
719,9,2,8,14,,4,7.52,30.08,0.0,30.08,Digital Wallet
720,9,4,8,7,,1,7.44,7.44,0.0,7.44,Card
721,9,2,10,10,,1,454.72,454.72,0.0,454.72,Card
722,9,2,3,29,,2,2.91,5.82,0.0,5.82,Cash
723,10,4,10,11,,1,439.39,439.39,0.0,439.39,Card
724,10,5,8,20,,3,7.75,23.25,0.0,23.25,Cash
725,10,4,3,8,,2,2.96,5.92,0.0,5.92,Card
726,10,4,9,26,,1,8.84,8.84,0.0,8.84,Card
727,10,3,8,25,,2,7.55,15.1,0.0,15.1,Cash
728,10,2,3,13,,4,2.94,11.76,0.0,11.76,Card
729,10,5,7,6,,2,25.47,50.94,0.0,50.94,Card
730,10,4,8,12,,3,7.54,22.62,0.0,22.62,Card
731,10,4,1,22,,1,2.44,2.44,0.0,2.44,Cash
732,10,2,2,9,,2,3.16,6.32,0.0,6.32,Card
733,10,3,1,40,,3,2.53,7.59,0.0,7.59,Card
734,10,5,9,16,,2,9.14,18.28,0.0,18.28,Card
735,10,4,1,26,,2,2.46,4.92,0.0,4.92,Cash
736,10,5,8,16,,3,7.5,22.5,0.0,22.5,Card
737,10,2,6,24,,1,184.66,184.66,0.0,184.66,Cash
738,10,1,6,29,,1,181.43,181.43,0.0,181.43,Card
739,10,2,7,35,,3,24.95,74.85,0.0,74.85,Card
740,10,3,1,2,,3,2.53,7.59,0.0,7.59,Card
741,10,2,10,6,,1,460.93,460.93,0.0,460.93,Cash
742,10,2,10,12,,1,436.15,436.15,0.0,436.15,Cash
743,10,3,4,4,,4,5.36,21.44,0.0,21.44,Gift Card
744,10,3,7,11,,2,24.6,49.2,0.0,49.2,Card
745,10,4,3,16,,3,2.97,8.91,0.0,8.91,Card
746,10,1,1,3,,3,2.5,7.5,0.0,7.5,Card
747,10,3,10,6,,1,444.05,444.05,0.0,444.05,Card
748,10,1,10,40,,1,449.22,449.22,0.0,449.22,Card
749,10,3,10,12,,1,450.97,450.97,0.0,450.97,Digital Wallet
750,10,5,4,11,,1,5.33,5.33,0.0,5.33,Card
751,10,1,3,37,,3,3.0,9.0,0.0,9.0,Card
752,10,4,7,29,,3,24.71,74.13,0.0,74.13,Cash
753,10,2,7,3,,1,25.14,25.14,0.0,25.14,Card
754,10,3,8,30,,1,7.63,7.63,0.0,7.63,Cash
755,10,5,1,3,,2,2.52,5.04,0.0,5.04,Card
756,10,4,7,12,,1,25.19,25.19,0.0,25.19,Digital Wallet
757,10,4,2,23,,1,3.09,3.09,0.0,3.09,Cash
758,10,4,2,5,,3,3.27,9.81,0.0,9.81,Digital Wallet
759,10,2,1,16,,1,2.55,2.55,0.0,2.55,Card
760,10,1,10,17,,1,447.63,447.63,0.0,447.63,Card
761,10,3,10,14,,1,471.27,471.27,0.0,471.27,Cash
762,10,5,10,33,,1,456.72,456.72,0.0,456.72,Digital Wallet
763,10,2,8,32,,2,7.48,14.96,0.0,14.96,Card
764,10,4,10,24,,1,462.06,462.06,0.0,462.06,Digital Wallet
765,10,3,9,30,,1,9.08,9.08,0.0,9.08,Card
766,10,4,4,21,,2,5.28,10.56,0.0,10.56,Card
767,10,3,9,2,,1,8.78,8.78,0.0,8.78,Card
768,10,1,9,37,,2,9.12,18.24,0.0,18.24,Digital Wallet
769,10,2,10,31,,1,454.64,454.64,0.0,454.64,Card
770,10,1,7,36,,1,24.85,24.85,0.0,24.85,Card
771,10,5,8,27,,3,7.64,22.919999999999998,0.0,22.92,Gift Card
772,10,4,9,22,,1,9.22,9.22,0.0,9.22,Card
773,10,3,5,11,,1,302.52,302.52,0.0,302.52,Card
774,10,3,2,31,,1,3.23,3.23,0.0,3.23,Digital Wallet
775,10,3,1,2,,3,2.5,7.5,0.0,7.5,Card
776,10,2,2,29,,1,3.27,3.27,0.0,3.27,Cash
777,10,2,1,10,,4,2.46,9.84,0.0,9.84,Digital Wallet
778,10,4,10,32,,1,452.73,452.73,0.0,452.73,Card
779,10,5,10,28,,1,425.89,425.89,0.0,425.89,Gift Card
780,10,5,8,18,,1,7.44,7.44,0.0,7.44,Cash
781,10,1,10,34,,1,450.66,450.66,0.0,450.66,Card
782,10,5,3,7,,1,3.05,3.05,0.0,3.05,Card
783,10,1,1,6,,1,2.51,2.51,0.0,2.51,Cash
784,10,2,10,15,,1,441.83,441.83,0.0,441.83,Cash
785,10,1,10,12,,1,442.07,442.07,0.0,442.07,Digital Wallet
786,10,2,2,29,,3,3.29,9.870000000000001,0.0,9.87,Cash
787,10,5,8,4,,3,7.28,21.84,0.0,21.84,Card
788,10,2,5,40,,1,290.33,290.33,0.0,290.33,Card
789,10,4,1,38,,5,2.47,12.350000000000001,0.0,12.35,Digital Wallet
790,10,4,8,3,,2,7.32,14.64,0.0,14.64,Card
791,10,3,9,18,,1,9.16,9.16,0.0,9.16,Card
792,10,3,1,4,,4,2.5,10.0,0.0,10.0,Card
793,10,3,3,18,,3,3.05,9.149999999999999,0.0,9.15,Card
794,10,1,8,29,,3,7.28,21.84,0.0,21.84,Card
795,10,4,7,19,,1,24.49,24.49,0.0,24.49,Card
796,10,1,6,34,,1,171.48,171.48,0.0,171.48,Card
797,10,3,10,15,,1,456.19,456.19,0.0,456.19,Digital Wallet
798,10,4,8,24,,1,7.43,7.43,0.0,7.43,Cash
799,10,3,8,38,,2,7.67,15.34,0.0,15.34,Digital Wallet
800,10,1,7,16,,1,24.16,24.16,0.0,24.16,Card
801,10,5,8,21,,1,7.66,7.66,0.0,7.66,Card
802,10,4,4,8,,2,5.6,11.2,0.0,11.2,Card
803,10,1,3,25,,3,2.95,8.850000000000001,0.0,8.85,Card
804,10,4,10,12,,1,453.68,453.68,0.0,453.68,Card
805,10,5,8,38,,2,7.73,15.46,0.0,15.46,Card
806,10,4,1,39,,6,2.53,15.18,0.0,15.18,Card
807,10,1,7,31,,2,25.0,50.0,0.0,50.0,Digital Wallet
808,10,4,8,23,,3,7.3,21.9,0.0,21.9,Cash
809,10,5,10,5,,1,453.79,453.79,0.0,453.79,Cash
810,10,3,10,39,,1,440.78,440.78,0.0,440.78,Card
811,10,2,6,8,,1,184.4,184.4,0.0,184.4,Cash
812,10,2,6,27,,1,177.14,177.14,0.0,177.14,Card
813,10,4,10,29,,1,453.57,453.57,0.0,453.57,Cash
814,10,5,4,36,,1,5.5,5.5,0.0,5.5,Card
815,10,4,3,15,,1,3.03,3.03,0.0,3.03,Cash
816,10,2,10,35,,1,447.16,447.16,0.0,447.16,Card
817,10,1,2,18,,3,3.13,9.39,0.0,9.39,Card
818,10,5,9,20,,1,9.14,9.14,0.0,9.14,Card
819,10,3,8,14,,4,7.67,30.68,0.0,30.68,Gift Card
820,10,1,1,23,,2,2.5,5.0,0.0,5.0,Card
821,10,4,4,30,,3,5.41,16.23,0.0,16.23,Digital Wallet
822,10,4,9,32,,6,9.0,54.0,0.0,54.0,Card
823,10,5,9,3,,2,8.98,17.96,0.0,17.96,Digital Wallet
824,10,3,6,12,,1,173.97,173.97,0.0,173.97,Card
825,10,1,5,21,,1,297.06,297.06,0.0,297.06,Card
